"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.filler","Answer.sentence1","Answer.sentence10","Answer.sentence2","Answer.sentence3","Answer.sentence4","Answer.sentence5","Answer.sentence6","Answer.sentence7","Answer.sentence8","Answer.sentence9","Approve","Reject"
"3UZUVSO3P7PWGJA0U8V17LBL501MEP","32SAKJ4DTR1U4RYS6XQO8F524T7VDD","Create a dialog on Star Wars movies for ten sentences","Create a dialog on Star Wars movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, star wars, creative, science fiction","$0.45","Thu Jun 22 00:38:06 PDT 2017","9","BatchId:2844893;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 29 00:38:06 PDT 2017","","","3JPSL1DZ5TT2U8CIG6DGD15HW5PNAH","A14URA3LW0KAQP","Submitted","Fri Jun 23 07:35:07 PDT 2017","Fri Jun 23 07:42:21 PDT 2017","Mon Jun 26 07:42:21 PDT 2017","","","","434","100% (16/16)","100% (16/16)","100% (16/16)","0","Who is your favorite character in Star Wars?","That's a great point and then he would have been there to save hiis mom.","That's a tough questions. I think Obi Wan is my favorite.","I like Obi Wan a lot too although he is responsible for helping train Darth Vadar.","Ya that's a good point he didn't always make the best choices.","I think it would have been better if he had listened to Yoda.","Ya yoda did warn him not to train Anikan but then he insisted because of the death of Qui Gon Jinn","Ya I guess Obi Wan didn't want to train him at first.","Ya that's a good point. Without Qui Gon Anakin would have stayed with him mom.","Ya maybe he would have been happier if he had never left to become a Jedi.","x",""
"3UZUVSO3P7PWGJA0U8V17LBL501MEP","32SAKJ4DTR1U4RYS6XQO8F524T7VDD","Create a dialog on Star Wars movies for ten sentences","Create a dialog on Star Wars movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, star wars, creative, science fiction","$0.45","Thu Jun 22 00:38:06 PDT 2017","9","BatchId:2844893;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 29 00:38:06 PDT 2017","","","3L0KT67Y8FA0632Q488IFHXUMUESYK","ATADQXPHL10Y8","Approved","Thu Jun 22 10:20:50 PDT 2017","Thu Jun 22 10:23:38 PDT 2017","Sun Jun 25 10:23:38 PDT 2017","2017-06-25 17:24:08 UTC","","","168","100% (431/431)","100% (261/261)","100% (213/213)","0","Can you see the Star Wars franchise ending","So you want C3PO out too? You are nuts!","They have no movies in the pipeline passed the 9th edition","They could always be doing more just not in the planning phase","Yeah I think they may just retire and go out on top","That probably wont be the case.","They always do seem to bank on these movies.","I think they need all new characters","They did introduce them in the force awakens","Yeah but they are still holding onto the original cast","x",""
"3UZUVSO3P7PWGJA0U8V17LBL501MEP","32SAKJ4DTR1U4RYS6XQO8F524T7VDD","Create a dialog on Star Wars movies for ten sentences","Create a dialog on Star Wars movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, star wars, creative, science fiction","$0.45","Thu Jun 22 00:38:06 PDT 2017","9","BatchId:2844893;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 29 00:38:06 PDT 2017","","","3M0NZ3JDP2SZ5REKOYXT0DW4E70Z5C","A1BVSIP3EBSARQ","Submitted","Fri Jun 23 13:52:56 PDT 2017","Fri Jun 23 13:55:15 PDT 2017","Mon Jun 26 13:55:15 PDT 2017","","","","139","100% (11/11)","100% (11/11)","100% (11/11)","0","What did you think of ""Revenge of The Jedi""?","Yes! It's supposed to be called ""The Last Jedi"", and  I can't wait!","I don't know, I was soured once mark Hamill ""made a hamburger of his face"".","Huh? What do you mean?","Hamill was in a car accident in California, and had to have plastic surgery to get his face back together. After that, he seemed to have a lisp.","Really??? I never knew that.","I noticed, but he was really great playing Luke to Jim Henson's Yoda. I also like the fun in Jabba The Hut's hideaway.","I liked the battle between Darth Vader and Luke Skywalker. How could you not?","Yes, you're right. It's so exciting!","I can't wait for the new film. It's supposed to have lots more of Luke in it.","x",""
"3UZUVSO3P7PWGJA0U8V17LBL501MEP","32SAKJ4DTR1U4RYS6XQO8F524T7VDD","Create a dialog on Star Wars movies for ten sentences","Create a dialog on Star Wars movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, star wars, creative, science fiction","$0.45","Thu Jun 22 00:38:06 PDT 2017","9","BatchId:2844893;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 29 00:38:06 PDT 2017","","","3RU7GD8VPPN6XPAPDLCZ2Q4IHKCPSD","A2IQ0QCTQ3KWLT","Approved","Thu Jun 22 04:24:17 PDT 2017","Thu Jun 22 04:32:40 PDT 2017","Sun Jun 25 04:32:40 PDT 2017","2017-06-25 11:33:08 UTC","","","503","100% (15/15)","100% (13/13)","100% (12/12)","0","how many star wars movies are there?","lets go watch one of the movies","There are 10 and I have watched every one, twice","you must be a huge fan, which is your favorite","I love the return of the jedi, the ewoks, love them","They were so cute, my mom bought me a stuffed ewok when I was a kid","I have toys still, light sabers, star wars lego sets, and action figures","who is your favorite character?","Han solo is my favorite","He is mine as well, Harrison ford is an amazing actor","x",""
"3UZUVSO3P7PWGJA0U8V17LBL501MEP","32SAKJ4DTR1U4RYS6XQO8F524T7VDD","Create a dialog on Star Wars movies for ten sentences","Create a dialog on Star Wars movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, star wars, creative, science fiction","$0.45","Thu Jun 22 00:38:06 PDT 2017","9","BatchId:2844893;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 29 00:38:06 PDT 2017","","","3V0Z7YWSIZUQXAQN5I6SH0GW5EHV24","A1VPHBRO0G82XA","Approved","Thu Jun 22 04:36:18 PDT 2017","Thu Jun 22 04:41:10 PDT 2017","Sun Jun 25 04:41:10 PDT 2017","2017-06-25 11:42:08 UTC","","","292","100% (1/1)","100% (1/1)","100% (1/1)","0","Did you hear about the Star Wars movie?","I hope they do well on The Last Jedi.","The one about Han Solo?","No, I mean The Last Jedi.","That's the sequel to The Force Awakens, right?","Yeah, it is.","I hear it will be even better than The Force Awakens but I don't know if I believe that.","I think it will do better than the Han Solo movie at least.","I agree, I don't think the Han Solo movie will perform well.","They don't know what people want to see.","x",""
"33N1S8XHHMFXVPF7X9QG83O0VVFZ10","32SAKJ4DTR1U4RYS6XQO8F524T7VDD","Create a dialog on Star Wars movies for ten sentences","Create a dialog on Star Wars movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, star wars, creative, science fiction","$0.45","Thu Jun 22 00:38:06 PDT 2017","9","BatchId:2844893;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 29 00:38:06 PDT 2017","","","3JWH6J9I9T77DIHAMKDC8CPNEQ3BNZ","A1JO1CCU5FXOUW","Submitted","Sat Jun 24 17:32:50 PDT 2017","Sat Jun 24 17:35:55 PDT 2017","Tue Jun 27 17:35:55 PDT 2017","","","","185","100% (8/8)","100% (8/8)","100% (6/6)","0","Who is your favorite character in the Star Wars movies?","Yes, great addition to the story line.","I like the Hans Solo character.","Oh, you like the rebel bad boy with a good heart?","Yes, I like the tough guy persona of Han.","I like his relationship with Chewy and Princess Leia","Me too and what about the ship?","Too funny I like how it is always broken down.","The millennium falcon  was always breaking down but always managed to get the job at the last minute.","Too funny how they were always cobbling it back together.","x",""
"33N1S8XHHMFXVPF7X9QG83O0VVFZ10","32SAKJ4DTR1U4RYS6XQO8F524T7VDD","Create a dialog on Star Wars movies for ten sentences","Create a dialog on Star Wars movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, star wars, creative, science fiction","$0.45","Thu Jun 22 00:38:06 PDT 2017","9","BatchId:2844893;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 29 00:38:06 PDT 2017","","","3JWH6J9I9T77DIHAMKDC8CPNEQOBNK","AMYYL67LDKPDA","Submitted","Sat Jun 24 08:50:13 PDT 2017","Sat Jun 24 08:52:43 PDT 2017","Tue Jun 27 08:52:43 PDT 2017","","","","150","100% (137/137)","100% (137/137)","100% (137/137)","0","You know what's really messed up?","He most certainly did.","What's that?","In Revenge of the Sith where Anakin kills the children.","Oh yeah!  That was super messed up.","It was a pretty shocking scene to even film.","Right.  Even though it doesn't show it, that was his true scene to show he was evil.","I remember the theater freaked out about it.  Some people walked out.","No one did in mind, they were just stunned.","Just thinking about it makes me feel that Anakin got what he deserved.","x",""
"33N1S8XHHMFXVPF7X9QG83O0VVFZ10","32SAKJ4DTR1U4RYS6XQO8F524T7VDD","Create a dialog on Star Wars movies for ten sentences","Create a dialog on Star Wars movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, star wars, creative, science fiction","$0.45","Thu Jun 22 00:38:06 PDT 2017","9","BatchId:2844893;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 29 00:38:06 PDT 2017","","","3LPW2N6LKUWIJSKAIBYLJLHPCNU5UY","A3ORKH5A398H9H","Approved","Thu Jun 22 16:07:35 PDT 2017","Thu Jun 22 16:15:35 PDT 2017","Sun Jun 25 16:15:35 PDT 2017","2017-06-25 23:16:08 UTC","","","480","100% (27/27)","100% (27/27)","100% (27/27)","0","Okay, which of the two new Star Wars fillms out do you like better? Force Awakens or Rogue One?","I'm not saying it was bad, just that I liked Rogue One better.","Rogue One, definitely","Why is that?","Becuase it's closer to the Stars Wars I grew up with and fills in a fairly unexplored part of the Star Wars universe.","Yeah, I mean the capture of the Second Death Star plans was expanded upon with SHadows of the Empire, but not the frist Death Star plans.","Yes, and I liked the fact that the thermal exhaust port vulnerability wasn't an oversite, but a subtle piece of sabotage.","Yeah, that was a nice touch.","Truly it was a very nice touch.","Force Awakens is still very good, though","x",""
"33N1S8XHHMFXVPF7X9QG83O0VVFZ10","32SAKJ4DTR1U4RYS6XQO8F524T7VDD","Create a dialog on Star Wars movies for ten sentences","Create a dialog on Star Wars movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, star wars, creative, science fiction","$0.45","Thu Jun 22 00:38:06 PDT 2017","9","BatchId:2844893;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 29 00:38:06 PDT 2017","","","3PEIJLRY6UN4DFTPJHWHTST6Q5QXWG","AO33H4GL9KZX9","Submitted","Sat Jun 24 13:30:13 PDT 2017","Sat Jun 24 13:38:57 PDT 2017","Tue Jun 27 13:38:57 PDT 2017","","","","524","100% (95/95)","100% (43/43)","100% (23/23)","0","You know what else is weird?","Well it's dramatic, and it looks cool. And makes that cool breathing noise.","Here we go again","Why does Darth Vader have to wear a mask? He was only burned","What?!?!?!","He was only burned by the lava. No burn victims have to live with masks. The real reason he has a mask is because th voice of what's his name had to be used.","James Earl Jones. You think of the weirdest things.","But it bothers me.","Well, whatever the reason. Darth Vader has a mask.","But for a wrong reason. That's not right.","x",""
"33N1S8XHHMFXVPF7X9QG83O0VVFZ10","32SAKJ4DTR1U4RYS6XQO8F524T7VDD","Create a dialog on Star Wars movies for ten sentences","Create a dialog on Star Wars movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, star wars, creative, science fiction","$0.45","Thu Jun 22 00:38:06 PDT 2017","9","BatchId:2844893;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 29 00:38:06 PDT 2017","","","3S0TNUHWKUCFP8SQUEFZL5NSSCTD8P","ATADQXPHL10Y8","Approved","Thu Jun 22 08:27:42 PDT 2017","Thu Jun 22 08:29:25 PDT 2017","Sun Jun 25 08:29:25 PDT 2017","2017-06-25 15:30:08 UTC","","","103","100% (431/431)","100% (261/261)","100% (213/213)","0","Do you think Rey is going to end up being Luke's daughter?","I hope this wraps up some storylines though.","No I dont see that as a plausible end","They could flip the script on all of us!","I think you have a better chance of Jabba the Hut being a human.","True, I just wish they would have more plot twists.","I think Finn and her may end up together","So it could be like a Leia and Han type of thing.","Yeah I wish Han was in this one too.","Well they sort of cant do that.","x",""
"33N1S8XHHMFXVPF7X9QG83O0VVFZ10","32SAKJ4DTR1U4RYS6XQO8F524T7VDD","Create a dialog on Star Wars movies for ten sentences","Create a dialog on Star Wars movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, star wars, creative, science fiction","$0.45","Thu Jun 22 00:38:06 PDT 2017","9","BatchId:2844893;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 29 00:38:06 PDT 2017","","","3TXWC2NHN0KL52UIWWG2G043DP0S9A","A1O4TRWZO664V3","Submitted","Sat Jun 24 11:48:27 PDT 2017","Sat Jun 24 11:55:01 PDT 2017","Tue Jun 27 11:55:01 PDT 2017","","","","394","0% (0/0)","0% (0/0)","0% (0/0)","0","So there is a debate over the relationship between Wookies and Ewoks.","That is true too.","Yes, some say they ae related like distant cousins.","That's what i originally thought. But then i came up with a different theory.","What was that?","Well, like on Earth there are Humans and Apes, i was thinking that Wookies and Ewoks were similar.","So Wookies would be the advanced of the two.","Yes, and the Ewoks were the lesser of the two species.","Interesting. They do look similar except for the height issue.","And they are a jungle species. However we've only seen Chewbacca, no other wookies.","x",""
"33N1S8XHHMFXVPF7X9QG83O0VVFZ10","32SAKJ4DTR1U4RYS6XQO8F524T7VDD","Create a dialog on Star Wars movies for ten sentences","Create a dialog on Star Wars movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, star wars, creative, science fiction","$0.45","Thu Jun 22 00:38:06 PDT 2017","9","BatchId:2844893;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 29 00:38:06 PDT 2017","","","3U84XHCDID7H98AKATEJVLQQE94Z42","A27DYHT7ZQGQ34","Submitted","Fri Jun 23 08:22:32 PDT 2017","Fri Jun 23 08:26:34 PDT 2017","Mon Jun 26 08:26:34 PDT 2017","","","","242","100% (3/3)","100% (1/1)","100% (1/1)","0","I really thought I couldn't like any other Star Wars droids as much as R2-D2 and C-3PO but I was wrong!","Wish I had a robot like that in real life!","Haha, which new droid are you talking about?","BB-8 of course! I loved him in ""The Force Awakens"" and he's one of the main reasons I'm looking forward to ""The Last Jedi.""","Yeah, they did a really good job with him. The dynamics of his relationship with Poe was endearing to say the least.","I know right! I was in tears when BB-8 saw Poe again for the first time after he thought he was dead.","Yeah, haha, he pushed Finn out of the way and there was no stopping him from reaching Poe!","That was so cool, one of my favorite scenes in that movie.","It's amazing how much personality and depth they gave his characters, especially when he doesn't even speak.","Yeah, reminds me of R2-D2, just speaks in random beeps, but still so lovable.","x",""
"33N1S8XHHMFXVPF7X9QG83O0VVFZ10","32SAKJ4DTR1U4RYS6XQO8F524T7VDD","Create a dialog on Star Wars movies for ten sentences","Create a dialog on Star Wars movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, star wars, creative, science fiction","$0.45","Thu Jun 22 00:38:06 PDT 2017","9","BatchId:2844893;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 29 00:38:06 PDT 2017","","","3V0Z7YWSIZUQXAQN5I6SH0GW6MHV2L","A1WBGYZ6Y8NJ9","Submitted","Fri Jun 23 16:00:48 PDT 2017","Fri Jun 23 16:05:36 PDT 2017","Mon Jun 26 16:05:36 PDT 2017","","","","288","100% (387/387)","100% (344/344)","100% (303/303)","0","Such a shame Maul was wasted","Nope not one bit","How was he wasted","Well Darth maul got to star in the worst movie in the series","How would you say it is the worst","Come on now","I am serious","Episode one was a train wreck","Even Jar Jar is not  that bad","You have gotta be joking","x",""
