"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.filler","Answer.sentence1","Answer.sentence10","Answer.sentence2","Answer.sentence3","Answer.sentence4","Answer.sentence5","Answer.sentence6","Answer.sentence7","Answer.sentence8","Answer.sentence9","Approve","Reject"
"3Y7LTZE0YTGD4M65ZX00J5TX6WHUZ7","3LI79ZAG3M4CBXRF8WKTH4KQB9LO2V","Create a dialog on Disney movies for ten sentences","Create a dialog on Disney movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, disney, animation, live-action, creative, science fiction","$0.45","Mon Jun 26 12:59:38 PDT 2017","9","BatchId:2849342;OriginalHitTemplateId:920937340;","7200","259200","Mon Jul 03 12:59:38 PDT 2017","","","3LOTDFNYA8TNDT24JNQVNLTZM5GFW3","A6YF5R5J1X7P7","Submitted","Mon Jun 26 15:37:44 PDT 2017","Mon Jun 26 15:40:56 PDT 2017","Thu Jun 29 15:40:56 PDT 2017","","","","192","0% (0/0)","0% (0/0)","0% (0/0)","0","I was looking through my attic over the weekend and found some old VHS videos.","Trying to teach us about following rules, but what a scare tactic!","What did you find?","My old Pinocchio video.","I remember that. Parts of it kind of scared me.","Yeah, it's surprising how many kids movies have scary elements in them.","The whole Monstro thing freaked me out.","You mean when the whale swallowed him?","Yes. That and when they were turned into donkeys.","What was up with that?","x",""
"3Y7LTZE0YTGD4M65ZX00J5TX6WHUZ7","3LI79ZAG3M4CBXRF8WKTH4KQB9LO2V","Create a dialog on Disney movies for ten sentences","Create a dialog on Disney movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, disney, animation, live-action, creative, science fiction","$0.45","Mon Jun 26 12:59:38 PDT 2017","9","BatchId:2849342;OriginalHitTemplateId:920937340;","7200","259200","Mon Jul 03 12:59:38 PDT 2017","","","3NLZY2D53QJ4TOGETPUNQ9GXVZEQL6","A1UUBZFVO9SCZI","Submitted","Mon Jun 26 14:38:19 PDT 2017","Mon Jun 26 14:41:13 PDT 2017","Thu Jun 29 14:41:13 PDT 2017","","","","174","100% (4/4)","100% (4/4)","100% (4/4)","0","What is your favorite Disney movie?","Yes! The animation, the music, it was just cute and my favorite part of the movie.","Lion King, easy.","Who is your favorite character?","I love Nala the best. She took care of her home and talked sense into Simba when he wanted to run from his problems.","Who is your least favorite character?","Probably Zazu, he's so uptight.","And your favorite scene from the Lion King?","I love the entire Hakuna Matata montage.","Oh that's a really good part.","x",""
"3Y7LTZE0YTGD4M65ZX00J5TX6WHUZ7","3LI79ZAG3M4CBXRF8WKTH4KQB9LO2V","Create a dialog on Disney movies for ten sentences","Create a dialog on Disney movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, disney, animation, live-action, creative, science fiction","$0.45","Mon Jun 26 12:59:38 PDT 2017","9","BatchId:2849342;OriginalHitTemplateId:920937340;","7200","259200","Mon Jul 03 12:59:38 PDT 2017","","","3XM0HYN6NLT5N657CQSUD903H6OEPD","ANPTDUX6LOGYY","Submitted","Mon Jun 26 14:21:58 PDT 2017","Mon Jun 26 14:25:31 PDT 2017","Thu Jun 29 14:25:31 PDT 2017","","","","213","100% (21/21)","100% (21/21)","100% (18/18)","0","Are you exited about the Last Jedi Star Wars movie?","Yeah, I have high hopes for it.","Yea I consider myself a fan of those movies.","Do you know when its coming out?","I heard it was coming out in December this year, im pretty exited about that.","Yeah I am exited about that too. I want to watch it bady.","I am curious about the Jedi fighting.","I think this is one of the things the other Star War movies are missing more light saver action.","Yeah I know and it will be cool to see Luke in action.","Hopefully it will be a great movie.","x",""
"3Y7LTZE0YTGD4M65ZX00J5TX6WHUZ7","3LI79ZAG3M4CBXRF8WKTH4KQB9LO2V","Create a dialog on Disney movies for ten sentences","Create a dialog on Disney movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, disney, animation, live-action, creative, science fiction","$0.45","Mon Jun 26 12:59:38 PDT 2017","9","BatchId:2849342;OriginalHitTemplateId:920937340;","7200","259200","Mon Jul 03 12:59:38 PDT 2017","","","3Y54SXRO1MFK4UV0J7GJM1N3SXOUT0","A19U0LGDS51GGH","Submitted","Mon Jun 26 13:25:34 PDT 2017","Mon Jun 26 13:29:02 PDT 2017","Thu Jun 29 13:29:02 PDT 2017","","","","208","0% (0/0)","0% (0/0)","0% (0/0)","0","Have you seen the new live action version of Beauty and the Beast?","Thanks for the tip. I think I will buy tickets to Beauty and the Beast for this coming weekend.","Not yet. Have you?","Yes, I saw it last weekend with my friends.","How was it?","I loved it! Emma Watson was fantastic as Belle.","She is such a great actress. Who played the Beast?","Dan Stevens. He was really good too.","I will have to make plans to go see it soon.","You really should! I highly recommend it to everyone.","x",""
"30UZJB2POH6VYE9XDPXJ7SW2SKQ534","3LI79ZAG3M4CBXRF8WKTH4KQB9LO2V","Create a dialog on Disney movies for ten sentences","Create a dialog on Disney movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, disney, animation, live-action, creative, science fiction","$0.45","Mon Jun 26 12:59:38 PDT 2017","9","BatchId:2849342;OriginalHitTemplateId:920937340;","7200","259200","Mon Jul 03 12:59:38 PDT 2017","","","324G5B4FB42HQAMD8XZYSY7ENB770C","A15M8SVRZCTYHF","Submitted","Mon Jun 26 14:14:15 PDT 2017","Mon Jun 26 14:21:46 PDT 2017","Thu Jun 29 14:21:46 PDT 2017","","","","451","0% (0/0)","0% (0/0)","0% (0/0)","0","Who is your favorite Disney princess?","Well, everyone is entitled to their own opinion.","Oh, easy!  My favorite princess for sure is Pocahontas.","Really?  Why Pocahontas?","Obviously because she's one of the first that did not act like a complete ""damsel in distress"".","She still ends up with the leading male at the end of the movie, just like all the other Disney princesses.","Right, but she watches out for him and shows her father she's willing to sacrifice her life to save his when he gets captured.","True.  I think Elsa is my favorite though because she truly does not rely on anyone but herself.","Pocahontas doesn't really rely on anyone but herself either!","She's got Meeko and Flit who are her sidekicks.","x",""
"30UZJB2POH6VYE9XDPXJ7SW2SKQ534","3LI79ZAG3M4CBXRF8WKTH4KQB9LO2V","Create a dialog on Disney movies for ten sentences","Create a dialog on Disney movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, disney, animation, live-action, creative, science fiction","$0.45","Mon Jun 26 12:59:38 PDT 2017","9","BatchId:2849342;OriginalHitTemplateId:920937340;","7200","259200","Mon Jul 03 12:59:38 PDT 2017","","","39GXDJN2OU81JPSCLZFTRRTZSS48V8","A1WBGYZ6Y8NJ9","Submitted","Mon Jun 26 16:04:26 PDT 2017","Mon Jun 26 16:09:59 PDT 2017","Thu Jun 29 16:09:59 PDT 2017","","","","333","100% (484/484)","100% (441/441)","100% (386/386)","0","I like that movie with the blonde","We can","Their is many movies with a blonde person","The one with the popular song","Hm?","The one about letting go","Oh you mean frozen","Yeah that movie is lovely","i like it","I want to watch it again","x",""
"30UZJB2POH6VYE9XDPXJ7SW2SKQ534","3LI79ZAG3M4CBXRF8WKTH4KQB9LO2V","Create a dialog on Disney movies for ten sentences","Create a dialog on Disney movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, disney, animation, live-action, creative, science fiction","$0.45","Mon Jun 26 12:59:38 PDT 2017","9","BatchId:2849342;OriginalHitTemplateId:920937340;","7200","259200","Mon Jul 03 12:59:38 PDT 2017","","","3AUQQEL7U6NJ10N9QV2EYCNH9T90VS","A2FSGAZCLBB94","Submitted","Mon Jun 26 13:49:14 PDT 2017","Mon Jun 26 13:57:47 PDT 2017","Thu Jun 29 13:57:47 PDT 2017","","","","513","0% (0/0)","0% (0/0)","0% (0/0)","0","I remember the first Toy Story movie; I think we watched it ten times.","I like it that they were friends at the end.","Me, too!  My favorite character is Mr. Potato Head, he's so funny.","Poor Woody starts out as the toy in charge, the most important.","Yeah, until Buzz Lightyear comes along.","I used to pretend that my toys would do things, in a way, like they were real, but I never imagined what these toys did.","I kind of look at toys in a different light now, like, is this toy going to come to life as soon as I shut the door and leave?","I know what you mean.  It used to give me nightmares, wondering if a spider with a baby head was going to come crawling up my leg!","Ewww!  That gives me the creeps!","The whole perseverance thing with Woody and Buzz, though, is what I remember best from it.","x",""
"30UZJB2POH6VYE9XDPXJ7SW2SKQ534","3LI79ZAG3M4CBXRF8WKTH4KQB9LO2V","Create a dialog on Disney movies for ten sentences","Create a dialog on Disney movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, disney, animation, live-action, creative, science fiction","$0.45","Mon Jun 26 12:59:38 PDT 2017","9","BatchId:2849342;OriginalHitTemplateId:920937340;","7200","259200","Mon Jul 03 12:59:38 PDT 2017","","","3AWETUDC93MBHF9ZVIGNPM09JZAZI2","AHC1ZSUGAO8BJ","Submitted","Mon Jun 26 16:34:33 PDT 2017","Mon Jun 26 16:35:49 PDT 2017","Thu Jun 29 16:35:49 PDT 2017","","","","76","100% (17/17)","100% (16/16)","100% (16/16)","0","Do you like older or newer Disney movies?","Yes it does.","I am a fan of older movies.","Me too.","I like the Lion King.","That is a great movie.","I watched it quite a bit as a young kid.","I think the movies from that time were better than what they make today.","They make some good stuff today but I really liked the older ones.","Lion King teaches some great values.","x",""
"30UZJB2POH6VYE9XDPXJ7SW2SKQ534","3LI79ZAG3M4CBXRF8WKTH4KQB9LO2V","Create a dialog on Disney movies for ten sentences","Create a dialog on Disney movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, disney, animation, live-action, creative, science fiction","$0.45","Mon Jun 26 12:59:38 PDT 2017","9","BatchId:2849342;OriginalHitTemplateId:920937340;","7200","259200","Mon Jul 03 12:59:38 PDT 2017","","","3JC6VJ2SACDY4J6CC6HUJK5V5S35A3","AR1DW7M787JN5","Submitted","Mon Jun 26 16:25:17 PDT 2017","Mon Jun 26 16:44:05 PDT 2017","Thu Jun 29 16:44:05 PDT 2017","","","","1128","100% (33/33)","100% (30/30)","100% (27/27)","0","Did you know that the new movie Finest Hour is a Disney movie?","You should I think you will enjoy it, it's on Netflix if you have it.","Yeah I watched it and saw their logo.","Was it any good I was thinking about watching it?","I found it to be pretty good it was very interesting.","Who plays in it and how long is the movie?","It's about 2 hours Chis Pine, Ben Foster, and Casey Affleck play the lead roles.","Those are all great actors what is it about?","It's set in the early 50's when a storm hits and the Coast Guard goes to rescue some people.","That sounds real interesting I may check it out.","x",""
"30UZJB2POH6VYE9XDPXJ7SW2SKQ534","3LI79ZAG3M4CBXRF8WKTH4KQB9LO2V","Create a dialog on Disney movies for ten sentences","Create a dialog on Disney movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, disney, animation, live-action, creative, science fiction","$0.45","Mon Jun 26 12:59:38 PDT 2017","9","BatchId:2849342;OriginalHitTemplateId:920937340;","7200","259200","Mon Jul 03 12:59:38 PDT 2017","","","3LOTDFNYA8TNDT24JNQVNLTZM5KFW7","A1HKCTDOTL6C9I","Submitted","Mon Jun 26 16:27:13 PDT 2017","Mon Jun 26 16:31:18 PDT 2017","Thu Jun 29 16:31:18 PDT 2017","","","","245","100% (67/67)","100% (64/64)","100% (50/50)","0","Tomorrowland should have been a much better movie then it was.","Brad Bird directed it, director of the Incredibles, and while I think he did a good job directing the movie, the story could have improved it overall so much more.","I was so excited to catch it and then was so disappointed, I agree.","What problems did you have with Tomorrowland?","For me, I really liked the concept of turning what we know of Tomorrowland into a movie, but I thought the delivery of the storyline was a bit too much.","Do you mean the George Clooney relationship with the girl?","I actually liked that aspect eventhough people thought it was somewhat controversial. I thought it was heartwarming that he had a crush on her as a kid, but seeing as she was a robot she wasn't going to age while he would.","I didn't mind it either and I thought the dynamic of their relationship was really interesting. Overall the movie was fun but it lacked more coherence for me.","Britt Robertson was almost like a throw away character in there even though she was the billing lead name.","I know, her character was pretty disappointing. I didn't like the Hugh Laurie stuff either, that was weird.","x",""
"30UZJB2POH6VYE9XDPXJ7SW2SKQ534","3LI79ZAG3M4CBXRF8WKTH4KQB9LO2V","Create a dialog on Disney movies for ten sentences","Create a dialog on Disney movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, disney, animation, live-action, creative, science fiction","$0.45","Mon Jun 26 12:59:38 PDT 2017","9","BatchId:2849342;OriginalHitTemplateId:920937340;","7200","259200","Mon Jul 03 12:59:38 PDT 2017","","","3M81GAB8A1DSGFU22C5TC6KSJ65QBQ","A6YF5R5J1X7P7","Submitted","Mon Jun 26 15:24:25 PDT 2017","Mon Jun 26 15:27:51 PDT 2017","Thu Jun 29 15:27:51 PDT 2017","","","","206","0% (0/0)","0% (0/0)","0% (0/0)","0","What is your favorite animated Disney movie?","The music. I remember in the 80s when the first notes of Hi Ho were sung I got chills and teared up a little. It's such an iconic movie.","Snow White, hands down.","Why Snow White?","I saw it as a child and then again in the 1980s when it was re-released in the theaters.","What about it makes you like it?","The art of the animators. The scenery looks so lifelike.","Yeah, I do recall being impressed by that, too.","The water in the waterfall looks real.","What else do you like about it?","x",""
"30UZJB2POH6VYE9XDPXJ7SW2SKQ534","3LI79ZAG3M4CBXRF8WKTH4KQB9LO2V","Create a dialog on Disney movies for ten sentences","Create a dialog on Disney movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, disney, animation, live-action, creative, science fiction","$0.45","Mon Jun 26 12:59:38 PDT 2017","9","BatchId:2849342;OriginalHitTemplateId:920937340;","7200","259200","Mon Jul 03 12:59:38 PDT 2017","","","3VFJCI1K40TOJXHDVDM7I7LUV4LGRI","AQH6FQJVOPNBY","Submitted","Mon Jun 26 13:50:10 PDT 2017","Mon Jun 26 13:55:08 PDT 2017","Thu Jun 29 13:55:08 PDT 2017","","","","298","0% (0/0)","0% (0/0)","0% (0/0)","0","What's you favourite Disney film?","If you say so, but it feels like double standards.","Probably Robin Hood, I like the animals.","Really? It's alright I guess.","What! Only alright. The opening theme song is one of the greatest of all time and Maid Marion is an absolute babe.","Wasn't she a fox.","Yeah she was one foxy lady.","That's pretty weird mate.","What, so Robin Hood can fancy her but I can't?","Yeah, because he was also an animated fox and you're, apparently, a legitimate human being.","x",""
"30UZJB2POH6VYE9XDPXJ7SW2SKQ534","3LI79ZAG3M4CBXRF8WKTH4KQB9LO2V","Create a dialog on Disney movies for ten sentences","Create a dialog on Disney movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, disney, animation, live-action, creative, science fiction","$0.45","Mon Jun 26 12:59:38 PDT 2017","9","BatchId:2849342;OriginalHitTemplateId:920937340;","7200","259200","Mon Jul 03 12:59:38 PDT 2017","","","3W8CV64QJ3TWFTG2L243CMX14JC9H9","A2SNX8GORIS8FN","Submitted","Mon Jun 26 16:20:15 PDT 2017","Mon Jun 26 16:21:43 PDT 2017","Thu Jun 29 16:21:43 PDT 2017","","","","88","100% (47/47)","100% (29/29)","100% (24/24)","0","How do you feel about them making another Toy Story sequel?","Hmmm, see I can't agree I actually hated Finding Dory.","I'm not too fond of it, I thought they had a great ending with the third film.","I agree, honestly I didn't think there needed to be a Toy Story 2 or 3 either.","I mean, however you look at it they're fun sequels to a children movie, but agreed.","But what I'm also saying is, I didn't think they needed to exist and both sequels were great films.","That's very true, it's hard to distrust Disney and Pixar at this point.","Definitely, they can really do no wrong in my opinion.","Indeed, even their lesser films are successful and worth the watch.","Indeed, similar to Finding Dory.","x",""
